key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/wolf_calithian_elves									
hef_calith_torinubar_innate	trait_high_elves.png			0	true	false	false	5.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_0	character_bonus_vs_infantry.png			9	false	false	false	0.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_1	character_magic.png			0	false	false	false	0.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_2	wh_main_character_abilities_arcane_conduit.png			0	false	false	false	0.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_3	character_magic.png			0	false	false	false	0.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_4	character_trade.png			0	false	false	false	0.0000	0
wh2_dlc15_skill_node_hef_calith_torinubar_unique_5	hef_torinubar_kinetic_wave.png			0	false	false	false	0.0000	0
hef_calith_torinubar_eagle	mount_great_eagle.png	Ulthuan's Great Eagles are the firm allies of the Elves, fighting their causes since the coming of Chaos.	Great Eagle	11	false	false	false	0.0000	0
hef_calith_torinubar_dragon	mount_star_dragon.png	The eldest, most powerful Dragons can destroy entire units with a molten blast of their white-hot breath.	Star Dragon	19	false	false	false	0.0000	0
rhox_calith_torinubar_gate_guards	battle_defence.png			0	false	false	false	0.0000	0
