key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_karitamen									
innate_hkrul_karitamen	innate_hkrul_kita.png			0	true	false	false	100.0000	0
hkrul_karitamen_horse	mount_skeletal_steed_tmb.png	Long-dead destriers, awakened to serve their Unliving masters far beyond death.	Skeletal Steed	0	false	false	false	0.0000	0
hkrul_karitamen_chariot	mount_skeleton_chariot.png	The pride of Nehekharan armies, impacting enemy lines with bone-shattering force and grinding the corpses beneath their heavy wheels.	Skeleton Chariot	0	false	false	false	0.0000	0
hkrul_kita_special_1_0	hkrul_kita_special_1_0.png			0	false	false	false	0.0000	0
hkrul_kita_special_1_1	hkrul_kita_special_1_1.png			0	false	false	false	0.0000	0
hkrul_kita_special_1_2	hkrul_kita_special_1_2.png			0	false	false	false	0.0000	0
hkrul_kita_special_1_3	hkrul_kita_special_1_3.png			0	false	false	false	0.0000	0
hkrul_kita_special_1_4	hkrul_kita_special_1_4.png			0	false	false	false	0.0000	0
hkrul_kita_special_2_0	hkrul_kita_special_1_5.png			0	false	false	false	0.0000	0
hkrul_kita_special_0_1	hkrul_kita_special_0_1.png			0	false	false	false	0.0000	0
rhox_kita_god_blessing	hkrul_kita_special_0_2.png			0	false	false	false	0.0000	0
hkrul_karitamen_sword				0	false	false	false	0.0000	0
hkrul_karitamen_mask				0	false	false	false	0.0000	0
