key	image_path	localised_description	localised_name	unlocked_at_rank	is_background_skill	is_female_only_background_skill	is_male_only_background_skill	background_weighting	influence_cost
#character_skills_tables;5;db/character_skills_tables/hkrul_beorg									
innate_hkrul_beorg	innate_beorg.png			0	true	false	false	100.0000	0
hkrul_beorg_special_1_0	hkrul_beorg_special_1_3.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_1	hkrul_beorg_special_1_1.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_2	hkrul_beorg_special_1_4.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_3	hkrul_beorg_special_1_1.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_4	hkrul_beorg_special_1_0.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_5	hkrul_beorg_special_1_5.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_6	hkrul_beorg_special_1_6.png			0	false	false	false	0.0000	0
hkrul_beorg_special_1_7	hkrul_beorg_special_1_7.png			0	false	false	false	0.0000	0
hkrul_beorg_special_0_1	hkrul_beorg_special_0_1.png			0	false	false	false	0.0000	0
hkrul_beorg_special_0_2	hkrul_beorg_special_0_2.png			0	false	false	false	0.0000	0
hkrul_beorg_banner	mount_barded_warhorse.png			0	false	false	false	0.0000	0
hkrul_beorg_sword	mount_barded_warhorse.png			0	false	false	false	0.0000	0
