unit_caste	unit_category	unit_class	unit_record	unit_set	exclude
#unit_set_to_unit_junctions_tables;1;db/unit_set_to_unit_junctions_tables/rhox_iee_lccp_nor_woc					
			wh3_dlc20_chs_inf_chaos_marauders_mkho	dlc08_nor_marauders_all	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho	dlc08_nor_marauders_inf	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho	nor_all	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	dlc08_nor_marauders_all	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	dlc08_nor_marauders_inf	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	nor_all	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chaos_marauders_mkho_dualweapons	wh2_dlc17_wulfrik_focus_units	false
			wh3_dlc20_chs_inf_chosen_mkho	nor_all	false
			wh3_dlc20_chs_inf_chosen_mkho	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	nor_all	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_dlc20_chs_inf_chosen_mkho_dualweapons	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_0	nor_all	false
			wh3_main_kho_inf_chaos_warriors_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_1	nor_all	false
			wh3_main_kho_inf_chaos_warriors_1	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_1	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_2	nor_all	false
			wh3_main_kho_inf_chaos_warriors_2	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_chaos_warriors_2	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_bloodletters_0	nor_all	false
			wh3_main_kho_inf_bloodletters_0	wh2_dlc11_nor_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_bloodletters_0	wh2_dlc11_nor_vets_marauders_spearmen_berserkers_champions	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	dlc08_nor_all_norscan_wolf_creatures_and_warhounds	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	dlc08_nor_all_warhounds	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	nor_all	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	wh2_dlc11_nor_vets_warhounds_ice_wolves_manticore_skin_wolves_chariots	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	wh2_dlc11_nor_warhounds_ice_wolves_chariots	false
			wh3_main_kho_inf_flesh_hounds_of_khorne_0	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_mon_warshrine	nor_all	false
			wh3_dlc20_chs_mon_warshrine	wh2_dlc11_nor_fimir_giant_mammoth	false
			wh3_dlc20_chs_mon_warshrine	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir	false
			wh3_dlc20_chs_mon_warshrine	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_dlc20_chs_mon_warshrine_mkho	nor_all	false
			wh3_dlc20_chs_mon_warshrine_mkho	wh2_dlc11_nor_fimir_giant_mammoth	false
			wh3_dlc20_chs_mon_warshrine_mkho	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir	false
			wh3_dlc20_chs_mon_warshrine_mkho	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_main_kho_mon_bloodthirster_0	nor_all	false
			wh3_main_kho_mon_bloodthirster_0	wh2_dlc11_nor_fimir_giant_mammoth	false
			wh3_main_kho_mon_bloodthirster_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir	false
			wh3_main_kho_mon_bloodthirster_0	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh3_main_kho_mon_soul_grinder_0	nor_all	false
			wh3_main_kho_mon_soul_grinder_0	wh2_dlc11_nor_fimir_giant_mammoth	false
			wh3_main_kho_mon_soul_grinder_0	wh2_dlc11_nor_vets_trolls_frost_wyrm_giant_mammoth_fimir	false
			wh3_main_kho_mon_soul_grinder_0	wh_dlc08_all_mammoths_skin_wolves_ice_wolves_hounds	false
			wh_main_chs_art_hellcannon	nor_all	false
			wh_main_chs_art_hellcannon	wh2_dlc11_nor_marauder_hunters_marauder_horsemen	false
			wh_main_chs_art_hellcannon	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen	false
			wh3_main_kho_veh_skullcannon_0	nor_all	false
			wh3_main_kho_veh_skullcannon_0	wh2_dlc11_nor_marauder_hunters_marauder_horsemen	false
			wh3_main_kho_veh_skullcannon_0	wh2_dlc11_nor_vets_marauder_hunters_marauder_horsemen	false
			wh_dlc08_nor_inf_marauder_berserkers_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_champions_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_champions_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_hunters_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_hunters_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_inf_marauder_spearman_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_main_nor_inf_chaos_marauders_0	wh3_dlc20_chs_marauders_inf_only	false
			wh_main_nor_inf_chaos_marauders_1	wh3_dlc20_chs_marauders_inf_only	false
			wh_dlc08_nor_art_hellcannon_battery	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_cav_marauder_horsemasters_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_feral_manticore	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_berserkers_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_champions_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_champions_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_hunters_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_hunters_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_inf_marauder_spearman_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_fimir_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_fimir_1	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_frost_wyrm_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_frost_wyrm_ror_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_norscan_giant_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_norscan_ice_trolls_0	wh3_dlc20_chs_und_all	false
			wh_dlc08_nor_mon_skinwolves_0	wh3_dlc20_chs_und_all	false
