key	building	unit	XP	conditions	faction	enabled
#building_units_allowed_tables;4;db/building_units_allowed_tables/rhox_thorgar						
1535805359	rhox_thorgar_dae_advanced_2	wh3_main_kho_veh_blood_shrine_0	0	0		true
1535805363	rhox_thorgar_dae_advanced_3	wh3_main_kho_veh_skullcannon_0	0	0		true
1535805364	rhox_thorgar_dae_advanced_3	wh3_main_kho_cav_gorebeast_chariot	0	0		true
1535805365	rhox_thorgar_dae_advanced_3	wh3_main_kho_veh_blood_shrine_0	0	0		true
1535805367	rhox_thorgar_dae_advanced_4	wh3_main_kho_cav_bloodcrushers_0	0	0		true
1535805370	rhox_thorgar_dae_advanced_4	wh3_main_kho_veh_blood_shrine_0	0	0		true
1535805371	rhox_thorgar_dae_advanced_4	wh3_main_kho_veh_skullcannon_0	0	0		true
1535805372	rhox_thorgar_dae_advanced_4	wh3_main_kho_cav_gorebeast_chariot	0	0		true
1535805373	rhox_thorgar_dae_advanced_5	wh3_main_kho_veh_blood_shrine_0	0	0		true
1535805376	rhox_thorgar_dae_advanced_5	wh3_main_kho_cav_bloodcrushers_0	0	0		true
1535805379	rhox_thorgar_dae_advanced_5	wh3_main_kho_cav_gorebeast_chariot	0	0		true
1535805380	rhox_thorgar_dae_advanced_5	wh3_main_kho_cav_skullcrushers_0	0	0		true
1535805381	rhox_thorgar_dae_advanced_5	wh3_main_kho_veh_skullcannon_0	0	0		true
1535805383	rhox_thorgar_dae_advanced_1	wh3_main_nur_mon_plague_toads_0	0	0		true
1535805384	rhox_thorgar_dae_advanced_2	wh3_main_nur_mon_beast_of_nurgle_0	0	0		true
1535805385	rhox_thorgar_dae_advanced_2	wh3_main_nur_mon_plague_toads_0	0	0		true
1535805388	rhox_thorgar_dae_advanced_3	wh3_main_nur_mon_beast_of_nurgle_0	0	0		true
1535805391	rhox_thorgar_dae_advanced_3	wh3_main_nur_mon_plague_toads_0	0	0		true
1535805394	rhox_thorgar_dae_advanced_4	wh3_main_nur_mon_plague_toads_0	0	0		true
1535805397	rhox_thorgar_dae_advanced_4	wh3_main_nur_mon_beast_of_nurgle_0	0	0		true
1535805398	rhox_thorgar_dae_advanced_4	wh3_main_nur_cav_pox_riders_of_nurgle_0	0	0		true
1535805400	rhox_thorgar_dae_advanced_5	wh3_main_nur_mon_beast_of_nurgle_0	0	0		true
1535805405	rhox_thorgar_dae_advanced_5	wh3_main_nur_mon_plague_toads_0	0	0		true
1535805407	rhox_thorgar_dae_advanced_5	wh3_main_nur_cav_pox_riders_of_nurgle_0	0	0		true
1535805409	rhox_thorgar_dae_advanced_1	wh3_main_sla_cav_hellstriders_0	0	0		true
1535805410	rhox_thorgar_dae_advanced_2	wh3_main_sla_cav_hellstriders_0	0	0		true
1535805412	rhox_thorgar_dae_advanced_2	wh3_main_sla_cav_hellstriders_1	0	0		true
1535805414	rhox_thorgar_dae_advanced_3	wh3_main_sla_cav_hellstriders_0	0	0		true
1535805417	rhox_thorgar_dae_advanced_3	wh3_main_sla_cav_hellstriders_1	0	0		true
1535805419	rhox_thorgar_dae_advanced_3	wh3_main_sla_cav_seekers_of_slaanesh_0	0	0		true
1535805422	rhox_thorgar_dae_advanced_4	wh3_main_sla_cav_seekers_of_slaanesh_0	0	0		true
1535805424	rhox_thorgar_dae_advanced_4	wh3_main_sla_mon_fiends_of_slaanesh_0	0	0		true
1535805425	rhox_thorgar_dae_advanced_4	wh3_main_sla_cav_heartseekers_of_slaanesh_0	0	0		true
1535805426	rhox_thorgar_dae_advanced_4	wh3_main_sla_cav_hellstriders_1	0	0		true
1535805427	rhox_thorgar_dae_advanced_4	wh3_main_sla_cav_hellstriders_0	0	0		true
1535805431	rhox_thorgar_dae_advanced_5	wh3_main_sla_cav_hellstriders_0	0	0		true
1535805432	rhox_thorgar_dae_advanced_5	wh3_main_sla_cav_seekers_of_slaanesh_0	0	0		true
1535805433	rhox_thorgar_dae_advanced_5	wh3_main_sla_cav_hellstriders_1	0	0		true
1535805435	rhox_thorgar_dae_advanced_5	wh3_main_sla_cav_heartseekers_of_slaanesh_0	0	0		true
1535805437	rhox_thorgar_dae_advanced_5	wh3_main_sla_mon_fiends_of_slaanesh_0	0	0		true
1535805439	rhox_thorgar_dae_advanced_1	wh3_main_tze_mon_screamers_0	0	0		true
1535805441	rhox_thorgar_dae_advanced_2	wh3_dlc24_tze_inf_tzaangors	0	0		true
1535805442	rhox_thorgar_dae_advanced_2	wh3_main_tze_mon_screamers_0	0	0		true
1535805443	rhox_thorgar_dae_advanced_3	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	0	0		true
1535805444	rhox_thorgar_dae_advanced_3	wh3_main_tze_mon_screamers_0	0	0		true
1535805445	rhox_thorgar_dae_advanced_3	wh3_dlc24_tze_inf_tzaangors	0	0		true
1535805447	rhox_thorgar_dae_advanced_3	wh3_main_tze_mon_flamers_0	0	0		true
1535805451	rhox_thorgar_dae_advanced_4	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	0	0		true
1535805452	rhox_thorgar_dae_advanced_4	wh3_dlc24_tze_mon_cockatrice	0	0		true
1535805453	rhox_thorgar_dae_advanced_4	wh3_dlc24_tze_inf_tzaangors	0	0		true
1535805455	rhox_thorgar_dae_advanced_4	wh3_main_tze_mon_flamers_0	0	0		true
1535805456	rhox_thorgar_dae_advanced_4	wh3_main_tze_mon_exalted_flamers_0	0	0		true
1535805457	rhox_thorgar_dae_advanced_4	wh3_main_tze_mon_screamers_0	0	0		true
1535805459	rhox_thorgar_dae_advanced_5	wh3_main_tze_mon_flamers_0	0	0		true
1535805460	rhox_thorgar_dae_advanced_5	wh3_dlc20_chs_inf_chaos_warriors_mtze_halberds	0	0		true
1535805461	rhox_thorgar_dae_advanced_5	wh3_dlc24_tze_mon_cockatrice	0	0		true
1535805462	rhox_thorgar_dae_advanced_5	wh3_main_tze_mon_exalted_flamers_0	0	0		true
1535805466	rhox_thorgar_dae_advanced_5	wh3_main_tze_veh_burning_chariot_0	0	0		true
1535805467	rhox_thorgar_dae_advanced_5	wh3_dlc24_tze_inf_tzaangors	0	0		true
1535805468	rhox_thorgar_dae_advanced_5	wh3_main_tze_mon_screamers_0	0	0		true
1535805469	rhox_thorgar_dae_advanced_5	wh3_dlc24_tze_mon_mutalith_vortex_beast	0	0		true
