key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/rhox_torinubar_convoy									
rhox_torinubar_convoy_cargo_capacity		wh3_main_skill_cth_caravan_master_cargo_capacity		5	4		0	0	true
rhox_torinubar_convoy_cargo_value		wh3_main_skill_cth_caravan_master_cargo_value		5	3		0	0	true
rhox_torinubar_convoy_replenish		wh3_main_skill_cth_caravan_master_replenish		5	2		0	0	true
rhox_torinubar_convoy_scouts		wh3_main_skill_cth_caravan_master_scouts		5	1		0	0	true
rhox_torinubar_convoy_speed		wh3_main_skill_cth_caravan_master_speed		5	0		0	0	true
rhox_torinubar_convoy_innate_1		wh3_main_skill_cth_caravan_master_wheelwright		3	0		0	0	true
rhox_torinubar_convoy_innate_2		wh3_main_skill_cth_caravan_master_smugglers_space		3	1		0	0	true
rhox_torinubar_convoy_node_army_0		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
rhox_torinubar_convoy_node_army_1_1		wh2_main_skill_hef_army_buff_basic_infantry		4	1		0	0	true
rhox_torinubar_convoy_node_army_1_2		wh2_main_skill_hef_army_buff_missile		4	2		0	0	true
rhox_torinubar_convoy_node_army_1_3		wh2_main_skill_hef_army_buff_cavalry		4	3		0	0	true
rhox_torinubar_convoy_node_army_1_4		wh2_main_skill_hef_army_buff_elite_cav		4	4		0	0	true
rhox_torinubar_convoy_node_army_1_5		wh2_main_skill_hef_army_buff_flyers		4	5		0	0	true
rhox_torinubar_convoy_node_army_1_6		wh2_main_skill_hef_army_buff_elite_inf		4	6		0	0	true
rhox_torinubar_convoy_node_army_2		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
rhox_torinubar_convoy_node_army_3_1		wh2_main_skill_hef_army_buff_avalanche_of_granite		4	8		0	0	true
rhox_torinubar_convoy_node_army_3_2		wh2_main_skill_hef_army_buff_favourable_winds		4	9		0	0	true
rhox_torinubar_convoy_node_army_3_3		wh2_main_skill_hef_army_buff_silver_torrent		4	10		0	0	true
rhox_torinubar_convoy_node_army_3_4		wh2_main_skill_hef_army_buff_heart_of_the_flame		4	11		0	0	true
rhox_torinubar_convoy_node_army_4		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
rhox_torinubar_convoy_node_combat_0		wh2_main_skill_hef_combat_graceful_strikes		2	0		0	0	true
rhox_torinubar_convoy_node_combat_1_1		wh2_main_skill_hef_combat_valour_of_ages		2	1		0	0	true
rhox_torinubar_convoy_node_combat_1_2		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	2		0	0	true
rhox_torinubar_convoy_node_combat_1_3		wh2_dlc11_skill_all_lord_self_blade_master		2	3		0	0	true
rhox_torinubar_convoy_node_combat_1_4		wh2_dlc11_skill_all_lord_self_self_indomitable		2	4		0	0	true
rhox_torinubar_convoy_node_combat_2		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
rhox_torinubar_convoy_node_combat_3_1		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
rhox_torinubar_convoy_node_combat_3_2		wh2_dlc11_skill_all_lord_self_full_plate_armour		2	7		0	0	true
rhox_torinubar_convoy_node_combat_3_3		wh2_dlc11_skill_all_lord_self_blade_shield		2	8		0	0	true
rhox_torinubar_convoy_node_combat_3_4		wh2_dlc11_skill_wef_lord_self_expeditious_endeavour		2	9		0	0	true
rhox_torinubar_convoy_node_combat_4		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
