key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_oerl									
skill_node_hkrul_oerl_campaign_01		wh2_main_skill_all_hero_assist_army_training		5	0		0	0	true
skill_node_hkrul_oerl_campaign_03		wh2_main_skill_all_hero_passive_stimulate_growth		5	2		0	0	true
skill_node_hkrul_oerl_campaign_04		wh2_main_skill_all_hero_hinder_settlement_assault_garrison		5	3		0	0	true
skill_node_hkrul_oerl_campaign_05		wh2_main_skill_all_hero_hinder_agent_assassinate		5	4		0	0	true
skill_node_hkrul_oerl_campaign_06		wh2_main_skill_all_hero_hinder_army_assault_units		5	5		0	0	true
skill_node_hkrul_oerl_campaign_07		wh2_main_skill_all_hero_reduce_action_cost		5	6		0	0	true
skill_node_hkrul_oerl_campaign_actions_dummy		hkrul_oerl_agent_actions		8	0		1	0	false
skill_node_hkrul_oerl_innate		innate_hkrul_oerl		6	0		1	0	false
skill_node_hkrul_oerl_special_1_0		hkrul_oerl_special_1_0		1	0		0	0	true
skill_node_hkrul_oerl_special_1_1		hkrul_oerl_special_1_1		1	1		0	0	true
skill_node_hkrul_oerl_special_1_2		hkrul_oerl_special_1_2		1	2		0	0	true
skill_node_hkrul_oerl_special_1_3		hkrul_oerl_special_1_3		1	3		0	2	true
skill_node_hkrul_oerl_special_1_4		hkrul_oerl_special_1_4		1	4		0	0	true
skill_node_hkrul_oerl_special_1_5		hkrul_oerl_special_1_5		1	5		0	0	true
skill_node_hkrul_oerl_special_1_6		hkrul_oerl_special_1_6		1	6		0	2	true
hkrul_oerl_agent_actions		hkrul_oerl_agent_actions		8	0		1	0	false
skill_node_hkrul_oerl_self_0		wh_dlc08_skill_nor_skin_wolf_werekin_self_dark_horror		2	0		0	0	true
skill_node_hkrul_oerl_self_1_1		wh_main_skill_all_all_self_devastating_charge		2	1		0	0	true
skill_node_hkrul_oerl_self_1_2		wh_main_skill_all_all_self_thick-skinned		2	2		0	0	true
skill_node_hkrul_oerl_self_1_3		wh_main_skill_all_all_self_hard_to_hit		2	3		0	0	true
skill_node_hkrul_oerl_self_1_4		wh_dlc08_skill_nor_skin_wolf_werekin_self_deadly_fangs		2	4		0	0	true
skill_node_hkrul_oerl_self_2		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
skill_node_hkrul_oerl_self_3_1		wh_main_skill_all_all_self_wound-maker		2	6		0	0	true
skill_node_hkrul_oerl_self_3_2		wh_dlc03_skill_bst_lord_unnatural_thirst		2	7		0	0	true
skill_node_hkrul_oerl_self_3_3		wh_main_skill_all_all_self_indomitable		2	8		0	0	true
skill_node_hkrul_oerl_self_3_4		wh_dlc08_skill_nor_lords_self_quicksilver		2	9		0	0	true
skill_node_hkrul_oerl_self_4		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
skill_node_hkrul_oerl_unique_1		wh_dlc08_skill_nor_lords_unique_aura_of_chaos		0	0		0	0	true
skill_node_hkrul_oerl_unique_2		wh_dlc08_skill_nor_skin_wolf_werekin_unique_razor_claws		0	1		0	0	true
skill_node_hkrul_oerl_unique_3		wh_dlc08_skill_nor_skin_wolf_werekin_unique_hardened_skin		0	2		0	0	true
