key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_burlok									
hkrul_skill_node_burlok_innate_01		innate_hkrul_burlok		6	0		1	0	false
hkrul_skill_node_burlok_unique_01		hkrul_burlok_special_1_0		1	1		0	0	true
hkrul_skill_node_burlok_unique_02_1		hkrul_burlok_special_1_1		1	2		0	0	true
hkrul_skill_node_burlok_unique_02_2		hkrul_burlok_special_1_2		1	3		0	0	true
hkrul_skill_node_burlok_unique_02_3		hkrul_burlok_special_1_3		1	4		0	0	true
hkrul_skill_node_burlok_unique_02_4		hkrul_burlok_special_1_4		1	5		0	0	true
hkrul_skill_node_burlok_unique_03		hkrul_burlok_special_2_0		1	6		0	4	true
hkrul_skill_node_burlok_unique_04		hkrul_burlok_special_0_1		0	15		0	0	true
hkrul_skill_node_burlok_battle_01		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
hkrul_skill_node_burlok_battle_02		wh2_dlc11_skill_dwf_army_buff_axe_lord		4	1		0	0	true
hkrul_skill_node_burlok_battle_03		wh2_dlc11_skill_dwf_army_buff_tactician		4	2		0	0	true
hkrul_skill_node_burlok_battle_04		wh2_dlc11_skill_dwf_army_buff_tradition_and_innovation		4	3		0	0	true
hkrul_skill_node_burlok_battle_05		wh2_dlc11_skill_dwf_army_buff_fire_and_fury		4	4		0	0	true
hkrul_skill_node_burlok_battle_06		wh2_dlc11_skill_dwf_army_buff_grimnirs_heirs		4	5		0	0	true
hkrul_skill_node_burlok_battle_07		wh2_dlc11_skill_dwf_army_buff_thunderer		4	6		0	0	true
hkrul_skill_node_burlok_battle_08		wh_main_skill_all_lord_battle_rally		4	7		0	6	true
hkrul_skill_node_burlok_battle_09		wh2_dlc11_skill_dwf_army_buff_blessed_by_grungni		4	8		0	0	true
hkrul_skill_node_burlok_battle_10		wh2_dlc11_skill_dwf_army_buff_dawi_firepower		4	9		0	0	true
hkrul_skill_node_burlok_battle_11		wh2_dlc11_skill_dwf_army_buff_honoured_by_grimnir		4	10		0	0	true
hkrul_skill_node_burlok_battle_12		wh2_dlc11_skill_dwf_army_buff_morgrims_favoured		4	11		0	0	true
hkrul_skill_node_burlok_battle_13		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
hkrul_skill_node_burlok_campaign_01		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
hkrul_skill_node_burlok_campaign_02		wh_main_skill_dwf_lord_campaign_miners_instinct		5	1		0	0	true
hkrul_skill_node_burlok_campaign_03		wh_main_skill_dwf_lord_campaign_wall_breaker		5	2		0	0	true
hkrul_skill_node_burlok_campaign_04		wh_main_skill_dwf_lord_campaign_pure-beard		5	3		0	0	true
hkrul_skill_node_burlok_campaign_05		wh_main_skill_dwf_lord_campaign_mason		5	4		0	0	true
hkrul_skill_node_burlok_campaign_06		wh_main_skill_dwf_lord_campaign_iron-willed		5	5		0	4	true
hkrul_skill_node_burlok_campaign_07		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
hkrul_skill_node_burlok_campaign_08		wh_main_skill_lord_all_campaign_reassuring_presence		5	7		0	0	true
hkrul_skill_node_burlok_campaign_09		wh_main_skill_dwf_lord_campaign_inspirational_leader		5	8		0	0	true
hkrul_skill_node_burlok_campaign_10		wh_main_skill_all_lord_campaign_alert		5	9		0	0	true
hkrul_skill_node_burlok_campaign_11		wh_main_skill_dwf_lord_campaign_enquiring_mind		5	10		0	4	true
hkrul_skill_node_burlok_self_01		wh_main_skill_all_lord_self_full_plate_armour_starter		2	0		0	0	true
hkrul_skill_node_burlok_self_02		wh_main_skill_dwf_lord_self_resolute		2	1		0	0	true
hkrul_skill_node_burlok_self_03		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	2		0	0	true
hkrul_skill_node_burlok_self_04		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	3		0	0	true
hkrul_skill_node_burlok_self_05		wh_main_skill_dwf_lord_self_ancestral_grudge		2	4		0	0	true
hkrul_skill_node_burlok_self_06		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
hkrul_skill_node_burlok_self_07		wh2_dlc11_skill_all_lord_self_wound-maker		2	6		0	0	true
hkrul_skill_node_burlok_self_08		wh2_dlc11_skill_all_lord_self_blade_master		2	7		0	0	true
hkrul_skill_node_burlok_self_09		wh2_dlc11_skill_all_lord_self_blade_shield		2	8		0	0	true
hkrul_skill_node_burlok_self_10		wh_main_skill_dwf_lord_self_relentless		2	9		0	0	true
hkrul_skill_node_burlok_self_11		wh_main_skill_all_all_self_deadly_onslaught		2	10		0	4	true
hkrul_skill_node_burlok_unique_08		wh_main_skill_dwf_lord_unique_lord_obdurate		0	1		0	0	true
hkrul_skill_node_burlok_unique_02		wh_main_skill_dwf_all_unique_rune_of_grimnir		0	5		0	0	true
hkrul_skill_node_burlok_unique_09		wh2_dlc10_skill_dwf_generic_oath_of_forging		0	0		0	0	true
hkrul_skill_node_burlok_unique_10		wh_main_skill_dwf_lord_battle_lord_of_the_deeps		0	2		0	0	true
hkrul_skill_node_burlok_unique_05		wh_main_skill_all_lord_battle_brass-lunged		0	4		0	0	true
hkrul_skill_node_burlok_unique_06		wh_main_skill_dwf_lord_battle_obstinacy		0	3		0	0	true
hkrul_burlok_arm		hkrul_burlok_arm		6	25		0	0	true
hkrul_burlok_armour		hkrul_burlok_armour		6	27		0	0	true
hkrul_burlok_hammer		hkrul_burlok_hammer		6	26		0	0	true
