key	campaign_key	character_skill_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
#character_skill_nodes_tables;6;db/character_skill_nodes_tables/hkrul_hroth									
hkrul_hroth_custom_1		hkrul_hroth_special_1_0		1	0		0	0	true
hkrul_hroth_custom_2		hkrul_hroth_special_1_1		1	1		0	0	true
hkrul_hroth_custom_3		hkrul_hroth_special_1_2		1	2		0	0	true
hkrul_hroth_custom_4		hkrul_hroth_special_1_3		1	3		0	0	true
hkrul_hroth_custom_5		hkrul_hroth_special_1_4		1	4		0	0	true
hkrul_hroth_custom_6		hkrul_hroth_special_2_0		1	5		0	4	true
hkrul_hroth_custom_7		hkrul_hroth_special_0_1		0	11		0	0	true
hkrul_hroth_innate		innate_hkrul_hroth		6	0		1	0	false
hkrul_hroth_army_0		wh_main_skill_all_lord_battle_inspiring_presence		4	0		0	0	true
hkrul_hroth_army_1_1		wh3_main_skill_ogr_army_buff_ogre_warriors		4	1		0	0	true
hkrul_hroth_army_1_2		wh3_main_skill_ogr_army_buff_gnoblars		4	2		0	0	true
hkrul_hroth_army_1_3		wh3_main_skill_ogr_army_buff_ogre_cavalry		4	3		0	0	true
hkrul_hroth_army_1_4		wh3_main_skill_ogr_army_buff_missiles		4	4		0	0	true
hkrul_hroth_army_1_5		wh3_main_skill_ogr_army_buff_elite_infantry		4	5		0	0	true
hkrul_hroth_army_1_6		wh3_main_skill_ogr_army_buff_monsters		4	6		0	0	true
hkrul_hroth_army_2		wh_main_skill_all_lord_battle_rally		4	7		0	4	true
hkrul_hroth_army_3_1		wh3_main_skill_ogr_army_buff_rank7_warriors_ironguts_gnoblars		4	8		0	0	true
hkrul_hroth_army_3_2		wh3_main_skill_ogr_army_buff_rank7_missiles		4	9		0	0	true
hkrul_hroth_army_3_3		wh3_main_skill_ogr_army_buff_rank7_ogre_cavalry		4	10		0	0	true
hkrul_hroth_army_3_4		wh3_main_skill_ogr_army_buff_rank7_ogre_monsters		4	11		0	0	true
hkrul_hroth_army_4		wh_main_skill_all_lord_battle_stand_your_ground		4	12		0	1	true
hkrul_hroth_campaign_0		wh_main_skill_all_lord_campaign_route_marcher		5	0		0	0	true
hkrul_hroth_campaign_1_1		wh3_main_skill_ogr_campaign_hardy		5	1		0	0	true
hkrul_hroth_campaign_1_2		wh3_main_skill_ogr_campaign_recruitment_cost		5	2		0	0	true
hkrul_hroth_campaign_1_3		wh_main_skill_grn_lord_campaign_raider		5	3		0	0	true
hkrul_hroth_campaign_1_4		wh_main_skill_grn_lord_campaign_ravager		5	4		0	0	true
hkrul_hroth_campaign_2		wh2_main_skill_def_campaign_draftmaster		5	5		0	4	true
hkrul_hroth_campaign_3_1		wh_main_skill_all_lord_campaign_lightning_strike		5	6		0	0	true
hkrul_hroth_campaign_3_2		wh_main_skill_emp_lord_campaign_quartermaster		5	7		0	0	true
hkrul_hroth_campaign_3_3		wh_main_skill_grn_lord_campaign_looter		5	8		0	0	true
hkrul_hroth_campaign_3_4		wh3_main_skill_ogr_campaign_public_order		5	9		0	0	true
hkrul_hroth_campaign_4		wh2_main_skill_ll_self_defense		5	10		0	4	true
hkrul_hroth_combat_0		wh3_main_skill_ogr_self_unstoppable_force		2	0		0	0	true
hkrul_hroth_combat_1_1		wh2_dlc11_skill_all_lord_self_blade_master		2	1		0	0	true
hkrul_hroth_combat_1_2		wh3_main_skill_ogr_self_healthy_appetite		2	2		0	0	true
hkrul_hroth_combat_1_3		wh3_main_skill_ogr_self_larger_gutplate		2	3		0	0	true
hkrul_hroth_combat_1_4		wh2_dlc11_skill_all_lord_self_wound-maker		2	4		0	0	true
hkrul_hroth_combat_2		wh_main_skill_all_all_self_foe-seeker		2	5		0	4	true
hkrul_hroth_combat_3_1		wh3_main_skill_ogr_self_dominant		2	6		0	0	true
hkrul_hroth_combat_3_2		wh2_dlc11_skill_all_lord_self_scarred_veteran		2	7		0	0	true
hkrul_hroth_combat_3_3		wh2_dlc11_skill_all_lord_self_hard_to_hit		2	8		0	0	true
hkrul_hroth_combat_3_4		wh2_dlc11_skill_all_lord_self_devastating_charge		2	9		0	0	true
hkrul_hroth_combat_4		wh3_main_skill_ogr_self_snacks		2	10		0	4	true
hkrul_hroth_generic_0		wh3_main_skill_ogr_tyrant_unique_greater_girth		0	1		0	0	true
hkrul_hroth_generic_1		wh3_main_skill_ogr_tyrant_unique_impressive_wealth		0	2		0	0	true
hkrul_hroth_generic_2		wh3_main_skill_ogr_generic_melee_attack		0	3		0	0	true
hkrul_hroth_generic_3		wh3_main_skill_ogr_all_unique_missile_resist		0	4		0	0	true
hkrul_hroth_generic_4		wh3_main_skill_ogr_generic_physical_ward		0	5		0	0	true
hkrul_hroth_generic_5		wh3_main_skill_ogr_generic_magic_ward		0	6		0	0	true
hkrul_hroth_generic_6		wh3_main_skill_ogr_lord_battle_bellower		0	7		0	0	true
hkrul_hroth_unique_0		wh3_main_skill_ogr_tyrant_unique_devour_challengers		3	1		0	0	true
hkrul_hroth_unique_1		wh3_main_skill_ogr_tyrant_unique_absolute_violence		3	2		0	0	true
hkrul_hroth_unique_2		wh3_main_skill_ogr_tyrant_unique_iron_discipline		3	3		0	0	true
hkrul_hroth_unique_3		wh3_main_skill_ogr_tyrant_unique_tithe_taking		3	4		0	0	true
hkrul_hrothyogg_crusher		hkrul_hrothyogg_crusher		0	0		0	0	true
rhox_hrothyogg_recruiter		rhox_hrothyogg_recruiter_actions		8	0		1	0	false
