effect_bundle_key	effect_key	effect_scope	value	advancement_stage
#effect_bundles_to_effects_junctions_tables;3;db/effect_bundles_to_effects_junctions_tables/rhox_valbrand				
rhox_valbrand_settle	wh3_main_effect_character_experience_per_turn_hidden	force_to_general_own	200.0000	start_turn_completed
rhox_valbrand_settle	wh3_main_effect_force_army_campaign_attrition_all_immunity_camp_stance	army_to_army_own_unseen	1.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	20.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_all_campaign_stance_ap_cost	army_to_army_own_unseen	25.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_all_campaign_upkeep	force_to_force_own	-20.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_army_campaign_ambush_defence_success_chance	army_to_army_own_unseen	75.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_stat_leadership	army_to_army_own_unseen	10.0000	start_turn_completed
rhox_valbrand_settle	wh_main_effect_force_stat_melee_defence	army_to_army_own_unseen	10.0000	start_turn_completed
rhox_valbrand_slave_effect_1	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-1.0000	start_turn_completed
rhox_valbrand_slave_effect_2	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-3.0000	start_turn_completed
rhox_valbrand_slave_effect_3	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-5.0000	start_turn_completed
rhox_valbrand_slave_effect_4	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-7.0000	start_turn_completed
rhox_valbrand_slave_effect_5	wh_main_effect_force_all_campaign_upkeep	faction_to_force_own	-10.0000	start_turn_completed
