key	text	tooltip
#Loc;1;text/db/hkrul_sceolan_frontend.loc		
frontend_faction_leaders_frontend_description_cr_political_party_combi_wef_far_away_forest	Exiles of Atylwyth	false
frontend_faction_leaders_loading_screen_text_cr_political_party_combi_wef_far_away_forest	Test 1	false
frontend_faction_leaders_localised_action_points_cr_political_party_combi_wef_far_away_forest	Test 2	false
frontend_faction_leaders_localised_description_cr_political_party_combi_wef_far_away_forest	Test 3	false
factions_attack_desc_rhox_wef_far_away_forest	You are attacking the Exiles of Atylwytht!	false
factions_defend_desc_rhox_wef_far_away_forest	You are defending against the Exiles of Atylwyth!	false
factions_screen_adjective_rhox_wef_far_away_forest		false
factions_screen_name_rhox_wef_far_away_forest	Exiles of Atylwyth	false
factions_screen_name_when_rebels_rhox_wef_far_away_forest	Exiles of Atylwyth Rebels	false
