key	text	tooltip
#Loc;1;text/db/hkrul_arbaal_skills.loc		
character_skills_localised_description_innate_hkrul_arbaal	The Destroyer of Khorne channels the very essence of bloodlust and fury, gaining momentum with each smite and feat.	false
character_skills_localised_name_innate_hkrul_arbaal	The Undefeated	false
character_skills_localised_description_hkrul_arbaal_special_1_0	None takes as many skulls as the one true destroyer of Khorne.	false
character_skills_localised_name_hkrul_arbaal_special_1_0	Skull Collector	false
character_skills_localised_description_hkrul_arbaal_special_1_1	He who carries the Blood God's axe is feared and revered all the same.	false
character_skills_localised_name_hkrul_arbaal_special_1_1	Blood God's Axe	false
character_skills_localised_description_hkrul_arbaal_special_1_2	His many feats travel forth as his name is whispered in shock and horror.	false
character_skills_localised_name_hkrul_arbaal_special_1_2	Trophies of Feats	false
character_skills_localised_description_hkrul_arbaal_special_1_3	The Undefeated is blessed by his God's many boons.	false
character_skills_localised_name_hkrul_arbaal_special_1_3	Uncanning Blessings	false
character_skills_localised_description_hkrul_arbaal_special_1_4	If he may be defeated or if he may flee, Khorne's punishment will be unrelenting.	false
character_skills_localised_name_hkrul_arbaal_special_1_4	Undefeated's Curse	false
character_skills_localised_description_hkrul_arbaal_special_1_5	Arbaal unleashes immense power as his axe hits it's mark, as the fury of Khorne pierces all in it's way.	false
character_skills_localised_name_hkrul_arbaal_special_1_5	Smite of Destruction	false
character_skills_localised_description_hkrul_arbaal_special_0_1	The warband that followers the undefeated are elite amongst elite.	false
character_skills_localised_name_hkrul_arbaal_special_0_1	Destroyers of Khorne	false
effects_description_rhox_arbaal_spawn_spawn	Ability: "Khorne's Curse"	true
effects_description_effect_bundle_arbaal_dummy1	Destroyer of Khorne: Victories provide momentum and subsequent boons	false
effects_description_effect_bundle_arbaal_dummy2	Khorne's Curse: When defeated Khorne's punishment will be unrelenting	false
effects_description_hkrul_arbaal_ruiner	Ability: "Destroyer of Khorne"	false
unit_abilities_onscreen_name_hkrul_arbaal_ruiner	Destroyer of Khorne	false
unit_abilities_tooltip_text_hkrul_arbaal_ruiner	The Destroyer of Khorne channels the very essence of bloodlust and fury, gaining momentum with each smite	false
unit_abilities_onscreen_name_hkrul_arbaal_ruiner_hidden	Destroyer of Khorne [HIDDEN]	false
unit_abilities_tooltip_text_hkrul_arbaal_ruiner_hidden	Hidden - Executor generator	false
unit_abilities_additional_ui_effects_localised_text_hkrul_arbaal_destroyer	At max effect intensity, grants the [[img:ui/battle ui/ability_icons/executor.png]][[/img]] Executor attribute	true
effects_description_hkrul_arbaal_hound_flanker	Attribute: Devastating Flanker for Hounds of Khorne units	false
effects_description_hkrul_arbaal_smite	Ability: "Smite of Destruction"	false
unit_abilities_onscreen_name_hkrul_arbaal_smite	Smite of Destruction	false
unit_abilities_tooltip_text_hkrul_arbaal_smite	Arbaal unleashes immense power as his axe hits it's mark, as the fury of Khorne pierces all in it's way.	false
