key	text	tooltip
#Loc;1;text/db/zzzzzzzz_rhox_iee_lccp_othermods_should_override_it.loc		
factions_attack_desc_cr_brt_leofrics_fellowship		false
factions_defend_desc_cr_brt_leofrics_fellowship		false
factions_screen_adjective_cr_brt_leofrics_fellowship		false
factions_screen_name_cr_brt_leofrics_fellowship		false
factions_screen_name_when_rebels_cr_brt_leofrics_fellowship		false
factions_attack_desc_cr_chs_the_scourgeborn		false
factions_defend_desc_cr_chs_the_scourgeborn		false
factions_screen_adjective_cr_chs_the_scourgeborn		false
factions_screen_name_cr_chs_the_scourgeborn		false
factions_screen_name_when_rebels_cr_chs_the_scourgeborn		false
factions_attack_desc_cr_def_corsairs_of_spite		false
factions_defend_desc_cr_def_corsairs_of_spite		false
factions_screen_adjective_cr_def_corsairs_of_spite		false
factions_screen_name_cr_def_corsairs_of_spite		false
factions_screen_name_when_rebels_cr_def_corsairs_of_spite		false
factions_attack_desc_cr_hef_tor_elithis		false
factions_defend_desc_cr_hef_tor_elithis		false
factions_screen_adjective_cr_hef_tor_elithis		false
factions_screen_name_cr_hef_tor_elithis		false
factions_screen_name_when_rebels_cr_hef_tor_elithis		false
factions_attack_desc_cr_nor_tokmars		false
factions_defend_desc_cr_nor_tokmars		false
factions_screen_adjective_cr_nor_tokmars		false
factions_screen_name_cr_nor_tokmars		false
factions_screen_name_when_rebels_cr_nor_tokmars		false
factions_attack_desc_cr_nur_tide_of_pestilence		false
factions_defend_desc_cr_nur_tide_of_pestilence		false
factions_screen_adjective_cr_nur_tide_of_pestilence		false
factions_screen_name_cr_nur_tide_of_pestilence		false
factions_screen_name_when_rebels_cr_nur_tide_of_pestilence		false
factions_attack_desc_cr_ogr_deathtoll		false
factions_defend_desc_cr_ogr_deathtoll		false
factions_screen_adjective_cr_ogr_deathtoll		false
factions_screen_name_cr_ogr_deathtoll		false
factions_screen_name_when_rebels_cr_ogr_deathtoll		false
frontend_faction_leaders_frontend_description_cr_political_party_combi_nor_avags		false
frontend_faction_leaders_loading_screen_text_cr_political_party_combi_nor_avags		false
frontend_faction_leaders_localised_action_points_cr_political_party_combi_nor_avags		false
frontend_faction_leaders_localised_description_cr_political_party_combi_nor_avags		false
frontend_faction_leaders_frontend_description_cr_political_party_combi_chs_the_scourgeborn		false
frontend_faction_leaders_loading_screen_text_cr_political_party_combi_chs_the_scourgeborn		false
frontend_faction_leaders_localised_action_points_cr_political_party_combi_chs_the_scourgeborn		false
frontend_faction_leaders_localised_description_cr_political_party_combi_chs_the_scourgeborn		false
