key	text	tooltip
#Loc;1;text/db/rhox_iee_lccp_skill.loc		
character_skills_localised_description_rhox_valbrand_nor_lords_campaign_swelling_of_doom	Maybe it is the influence of the Dark Gods that has caused the populace to burgeon and proliferate beyond their natural bounds?	false
character_skills_localised_name_rhox_valbrand_nor_lords_campaign_swelling_of_doom	Swelling of Doom	false
character_skills_localised_description_hkrul_duriath_innate	Duriath Helbane	false
character_skills_localised_name_hkrul_duriath_innate	Duriath Helbane	false
special_ability_groups_name_rhox_zach_lore	Zach's Lore	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellweaver_ice_1	The bond between rider and steed goes beyond friendship or family; they act as one.	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellweaver_ice_1	Elven Steed	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellweaver_ice_2	Its forehead adorned with a spiral horn, this noble mount carries the Spellweaver where her magical gifts are needed most.	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellweaver_ice_2	Unicorn	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellweaver_ice_3	Fly on your wings, like an eagle. Touch the sun. Track the foe, ambush, and defeat. 	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellweaver_ice_3	Great Eagle	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellsinger_ice_1	The bond between rider and steed goes beyond friendship or family; they act as one.	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellsinger_ice_1	Elven Steed	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellsinger_ice_2	Fly on your wings, like an eagle. Touch the sun. Track the foe, ambush, and defeat. 	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellsinger_ice_2	Great Eagle	false
character_skills_localised_description_rhox_lccp_sceolan_wef_spellsinger_ice_3	Its forehead adorned with a spiral horn, this noble mount carries the Spellsinger where her magical gifts are needed most.	false
character_skills_localised_name_rhox_lccp_sceolan_wef_spellsinger_ice_3	Unicorn	false
character_skills_localised_description_rhox_sceolan_atylwyths_finest	These battle-hardened warriors fight with unmatched skill and unwavering loyalty.	false
character_skills_localised_name_rhox_sceolan_atylwyths_finest	Atylwyth's Finest	false
character_skills_localised_description_rhox_lccp_sprw_maggoth	This huge beast from Icehorn Peak is in the shape of a gargantuan maggot created by the will of Nurgle.	false
character_skills_localised_name_rhox_lccp_sprw_maggoth	Pox Maggoth	false
