character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_burlok				
innate_hkrul_burlok	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_burlok	hkrul_burlok_ap_explosive	1	character_to_force_own_unseen	20.0000
innate_hkrul_burlok	wh_main_effect_agent_cap_increase_engineer	1	character_to_faction_unseen	2.0000
hkrul_burlok_special_1_0	hkrul_burlok_building_cost_dwf_engineers	1	character_to_region_own_factionwide	-25.0000
hkrul_burlok_special_1_0	wh_main_effect_agent_action_cost_mod_engineer	1	character_to_general_own_factionwide	-15.0000
hkrul_burlok_special_1_1	wh2_dlc17_effect_force_stat_ammunition_miners	1	general_to_force_own	100.0000
hkrul_burlok_special_1_1	wh2_dlc11_effect_force_stat_reload_time_reduction_dwf_artillery_rank7	1	general_to_force_own	10.0000
hkrul_burlok_special_1_2	wh_main_effect_force_stat_speed	1	general_to_force_own	15.0000
hkrul_burlok_special_1_2	hkrul_burlok_warm	1	character_to_character_own	1.0000
hkrul_burlok_special_1_3	wh_main_effect_agent_field_line_of_sight_mod	1	character_to_character_own	35.0000
hkrul_burlok_special_1_3	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	10.0000
hkrul_burlok_special_1_4	wh_main_effect_attribute_enable_expert_charge_defence	1	general_to_force_own	1.0000
hkrul_burlok_special_1_4	wh_main_effect_force_stat_leadership	1	general_to_force_own	10.0000
hkrul_burlok_special_2_0	wh_main_effect_force_stat_ammunition	1	character_to_force_own	15.0000
hkrul_burlok_special_2_0	hkrul_burlok_engineer_ms	1	character_to_force_own_unseen	35.0000
hkrul_burlok_special_0_1	wh2_dlc11_effect_force_stat_range_dwf_gyrocopters_gyrobombers	1	general_to_force_own	15.0000
hkrul_burlok_special_0_1	wh_main_effect_force_all_campaign_upkeep	1	general_to_force_own	-10.0000
