character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_karitamen				
innate_hkrul_karitamen	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_karitamen	wh_main_effect_character_stat_speed	1	character_to_character_own	20.0000
innate_hkrul_karitamen	rhox_karitamen_effect_move_speed_carrion	1	general_to_force_own	20.0000
hkrul_karitamen_horse	wh_main_effect_enable_mount_skeletal_steed	1	character_to_character_own	1.0000
hkrul_karitamen_chariot	wh2_dlc09_effect_enable_mount_tmb_skeleton_chariot	1	character_to_character_own	1.0000
rhox_kita_god_blessing	rhox_karitamen_effect_force_stat_melee_attack_carrion	1	general_to_force_own	30.0000
rhox_kita_god_blessing	rhox_karitamen_effect_force_stat_charge_bonus_add_carrion	1	general_to_force_own	15.0000
rhox_kita_god_blessing	wh2_dlc09_effect_unit_cap_tmb_mon_ushabti_1	1	character_to_faction_unseen	2.0000
rhox_kita_god_blessing	wh_main_effect_public_order_characters	1	faction_to_province_own	1.0000
rhox_kita_god_blessing	rhox_karitamen_effect_physical_resist_carrion	1	general_to_force_own	10.0000
hkrul_kita_special_1_0	wh_main_effect_technology_research_points	1	character_to_faction_unseen	15.0000
hkrul_kita_special_0_1	wh2_main_effect_force_stat_melee_attack_vs_human	1	general_to_force_own	5.0000
hkrul_kita_special_0_1	wh2_main_effect_force_stat_weapon_strength_vs_humans	1	general_to_force_own	20.0000
hkrul_kita_special_0_1	wh_main_effect_force_stat_leadership_vs_men	1	general_to_force_own	10.0000
hkrul_kita_special_1_1	wh_main_effect_public_order_characters	1	character_to_province_own	3.0000
hkrul_kita_special_1_1	wh3_main_effect_force_all_campaign_movement_range_post_battle_win	1	character_to_character_own	20.0000
hkrul_kita_special_1_2	wh_main_effect_force_stat_leadership_enemy_unit	1	general_to_force_enemy_regionwide	-8.0000
hkrul_kita_special_1_3	wh_main_effect_character_stat_melee_defence	1	character_to_character_own	5.0000
hkrul_kita_special_1_3	wh_main_effect_character_stat_melee_attack	1	character_to_character_own	5.0000
hkrul_kita_special_1_3	wh_main_effect_character_stat_ward_save	1	character_to_character_own	3.0000
hkrul_kita_special_1_4	rhox_karitamen_effect_force_stat_weapon_strength_carrion	1	general_to_force_own	20.0000
hkrul_kita_special_2_0	rhox_duriath_effect_army_ability_enable_vengence	1	character_to_character_own	1.0000
