character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_duriath				
hkrul_duriath_innate	hkrul_enable_immortality	1	character_to_character_own	1.0000
hkrul_duriath_innate	wh2_dlc11_effect_force_stat_melee_attack_corsairs	1	general_to_force_own	8.0000
hkrul_duriath_innate	wh2_twa03_attrition_immunity_high_seas_reef_storm	1	general_to_force_own	1.0000
hkrul_duriath_horse	wh2_main_effect_enable_mount_def_darksteed	1	character_to_character_own	1.0000
hkrul_duriath_pegasus	wh2_main_effect_enable_mount_def_darkpegasus	1	character_to_character_own	1.0000
hkrul_duriath_dragon	wh2_main_effect_enable_mount_def_dragon	1	character_to_character_own	1.0000
rhox_duriath_special_1_0	wh2_dlc11_effect_blackark_growth_char	1	character_to_force_own_factionwide	10.0000
rhox_duriath_special_1_1	rhox_duriath_stat_missile_block_chance_def_corsair	1	faction_to_force_own	35.0000
rhox_duriath_special_1_2	wh_main_effect_force_all_campaign_post_battle_loot_mod	1	character_to_character_own	15.0000
rhox_duriath_special_1_3	rhox_duriath_stat_charge_bonus_def_corsair	1	general_to_force_own	20.0000
rhox_duriath_special_1_3	rhox_duriath_devastating_flanker_bonus_def_corsair	1	general_to_force_own	1.0000
rhox_duriath_special_1_4	wh_main_effect_agent_action_success_chance	1	character_to_character_own_factionwide_heroes	20.0000
rhox_duriath_special_2_0	wh2_twa03_num_uses_black_ark_bombardments	1	character_to_force_own_unseen	-1.0000
rhox_duriath_special_2_0	rhox_duriath_effect_army_ability_enable_pour_everything	1	character_to_force_own_unseen	1.0000
rhox_duriath_special_0_1	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	15.0000
