character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_gargul				
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_assist_army_enhance_mobility	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_hinder_agent_wound	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_hinder_army_block_army	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_hinder_settlement_scout_settlement	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_hinder_settlement_steal_technology	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_enable_engineer_passive_boost_income	1	character_to_character_own	1.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_passive_boost_income_effect_negative	1	character_to_region_enemy_provincewide	-5.0000
hkrul_gargul_agent_actions	wh2_main_effect_agent_action_passive_boost_income_effect_positive	1	character_to_region_own_provincewide	5.0000
hkrul_gargul_special_1_0	wh2_dlc16_effect_ability_enable_spot_units_hiding_in_forest	1	character_to_character_own	1.0000
hkrul_gargul_special_1_1	wh_main_effect_character_stat_range	1	character_to_character_own	15.0000
hkrul_gargul_special_1_1	wh_main_effect_character_stat_missile_damage	1	character_to_character_own	10.0000
hkrul_gargul_special_1_2	wh3_dlc23_effect_character_stat_explosive_damage	1	character_to_character_own	10.0000
hkrul_gargul_special_1_3	wh_main_effect_agent_cap_increase_engineer	1	character_to_faction_unseen	1.0000
hkrul_gargul_special_1_3	wh2_dlc11_effect_ability_enable_pyromaniac	1	character_to_character_own	1.0000
hkrul_gargul_special_1_4	hkrul_gargul_aim	1	character_to_character_own	1.0000
