character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_adventurers_innate				
innate_hkrul_rhobb	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_thulgrim	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_shaz	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_rhobb	wh2_dlc14_effect_force_charge_bonus_add	1	agent_to_parent_army_own	5.0000
innate_hkrul_rhobb	wh_main_effect_attribute_enable_unbreakable	1	character_to_character_own	1.0000
innate_hkrul_thulgrim	wh_main_effect_character_mod_ancillary_steal	1	agent_to_parent_army_general_own	25.0000
innate_hkrul_thulgrim	wh_main_effect_agent_movement_range_mod	1	character_to_character_own	15.0000
innate_hkrul_shaz	wh_main_effect_attribute_enable_immune_to_psychology	1	character_to_character_own	1.0000
innate_hkrul_shaz	wh_main_effect_force_army_campaign_attrition_all_resistance	1	agent_to_parent_army_own	-10.0000
innate_hkrul_gargul	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_wundal	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_skargel	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_gargul	wh_main_effect_force_stat_missile_damage_dwf_tier_2	1	general_to_force_own	10.0000
innate_hkrul_wundal	wh_main_effect_character_mod_ancillary_steal	1	character_to_character_own	15.0000
innate_hkrul_skargel	wh2_dlc17_effect_force_stat_melee_attack_rangers_boltthrowers_miners	1	general_to_force_own	5.0000
