character_skill_key	effect_key	level	effect_scope	value
#character_skill_level_to_effects_junctions_tables;1;db/character_skill_level_to_effects_junctions_tables/hkrul_spew				
hkrul_spew_special_0_2	wh3_main_effect_force_stat_armour_nur_plague_toads_pox_riders_beast_of_nurge_spawn_of_nurgle	1	general_to_force_own	15.0000
hkrul_spew_special_0_1	wh3_main_effect_corruption_nurgle_characters_good	1	character_to_province_any	2.0000
hkrul_spew_special_0_1	wh_main_effect_province_growth_characters	1	character_to_province_own	25.0000
hkrul_spew_special_1_0	wh_main_effect_character_stat_unit_health	1	character_to_character_own	10.0000
hkrul_spew_special_1_1	wh_main_effect_force_stat_melee_attack	1	general_to_force_own	10.0000
hkrul_spew_special_1_1	wh_main_effect_force_stat_physical_resistance	1	general_to_force_own	10.0000
hkrul_spew_special_1_2	wh3_dlc20_effect_xp_gain_rate_nurgle_units	1	general_to_force_own	15.0000
hkrul_spew_special_1_3	wh3_dlc20_effect_mercenary_cost_nurgle_marked_daemon_units	1	character_to_province_own	-20.0000
hkrul_spew_special_1_4	wh3_dlc20_effect_force_replenishment_rate_nurgle_marked_daemon_units	1	general_to_force_own	15.0000
hkrul_spew_special_2_0	hkrul_spew_bombard	1	character_to_character_own	1.0000
innate_hkrul_spew	hkrul_enable_immortality	1	character_to_character_own	1.0000
innate_hkrul_spew	hkrul_spew_riders	1	general_to_force_own	1.0000
innate_hkrul_spew	wh_main_faction_political_diplomacy_mod_norsca	1	character_to_faction_unseen	25.0000
