group_key	unit_key	quality
#cdir_military_generator_unit_qualities_tables;1;db/cdir_military_generator_unit_qualities_tables/rhox_iee_lccp_leaders		
wh3_default_land_characters	hkrul_sceolan	10
wh3_default_land_characters	hkrul_sceolan_dragon	10
wh3_default_land_characters	hkrul_valbrand	10
wh3_default_land_characters	hkrul_volrik	10
wh3_default_land_characters	hkrul_volrik_chariot	10
wh3_default_land_characters	hkrul_zach	10
wh3_default_land_characters	hkrul_zach_dragon	10
wh3_default_land_characters	hkrul_spew	10
wh3_default_land_characters	hkrul_spew_rider	10
wh3_default_land_characters	hkrul_dolmance	10
wh3_default_land_characters	hkrul_thorgar	10
wh3_default_land_characters	hkrul_thorgar_chariot	10
wh3_default_land_characters	hkrul_thorgar_daemon_prince	10
wh3_default_land_characters	hkrul_slaurith	10
wh3_default_land_characters	hkrul_slaurith_mount	10
wh3_default_land_characters	hkrul_engra	12
wh3_default_land_characters	hkrul_engra_horse	12
wh3_default_land_characters	hkrul_arbaal_mounted	15
wh3_default_land_characters	hef_calith_torinubar	10
wh3_default_land_characters	hef_calith_torinubar_eagle	10
wh3_default_land_characters	hef_calith_torinubar_dragon	10
wh3_default_land_characters	hkrul_aelfric	10
wh3_default_land_characters	hkrul_hrothyogg	10
wh3_default_land_characters	hkrul_hrothyogg_crusher	10
wh3_default_land_characters	hkrul_burlok	10
wh3_default_land_characters	hkrul_vroth	10
wh3_default_land_characters	hkrul_vroth_chariot	10
wh3_default_land_characters	hkrul_vroth_mammoth	10
wh3_default_land_characters	hkrul_karitamen	10
wh3_default_land_characters	hkrul_karitamen_horse	10
wh3_default_land_characters	hkrul_karitamen_chariot	10
wh3_default_land_characters	hkrul_karitamen_dwarf_chariot	10
wh3_default_land_characters	hkrul_duriath	10
wh3_default_land_characters	hkrul_duriath_horse	10
wh3_default_land_characters	hkrul_duriath_pegasus	10
wh3_default_land_characters	hkrul_duriath_dragon	10
wh3_default_land_characters	hkrul_rhobb	10
wh3_default_land_characters	hkrul_thulgrim	10
wh3_default_land_characters	hkrul_shaz	10
wh3_default_land_characters	hkrul_beorg	11
wh3_default_land_characters	hkrul_beorg_bear	11
