child_key	parent_key	initial_descent_tiers	parent_link_position	child_link_position	parent_link_position_offset	child_link_position_offset	link_type
#character_skill_node_links_tables;3;db/character_skill_node_links_tables/hkrul_arbaal							
hkrul_arbaal_custom_2	hkrul_arbaal_custom_1	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_custom_3	hkrul_arbaal_custom_1	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_custom_4	hkrul_arbaal_custom_1	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_custom_5	hkrul_arbaal_custom_1	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_custom_6	hkrul_arbaal_custom_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_custom_6	hkrul_arbaal_custom_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_custom_6	hkrul_arbaal_custom_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_custom_6	hkrul_arbaal_custom_5	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_1_1	hkrul_arbaal_army_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_1_2	hkrul_arbaal_army_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_1_3	hkrul_arbaal_army_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_1_5	hkrul_arbaal_army_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_1_6	hkrul_arbaal_army_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_2	hkrul_arbaal_army_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_2	hkrul_arbaal_army_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_2	hkrul_arbaal_army_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_2	hkrul_arbaal_army_1_5	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_2	hkrul_arbaal_army_1_6	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_3_1	hkrul_arbaal_army_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_3_2	hkrul_arbaal_army_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_3_3	hkrul_arbaal_army_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_3_4	hkrul_arbaal_army_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_army_4	hkrul_arbaal_army_3_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_4	hkrul_arbaal_army_3_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_4	hkrul_arbaal_army_3_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_army_4	hkrul_arbaal_army_3_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_1_1	hkrul_arbaal_campaign_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_1_2	hkrul_arbaal_campaign_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_1_3	hkrul_arbaal_campaign_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_1_4	hkrul_arbaal_campaign_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_2	hkrul_arbaal_campaign_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_2	hkrul_arbaal_campaign_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_2	hkrul_arbaal_campaign_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_2	hkrul_arbaal_campaign_1_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_3_1	hkrul_arbaal_campaign_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_3_2	hkrul_arbaal_campaign_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_3_3	hkrul_arbaal_campaign_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_3_4_dae	hkrul_arbaal_campaign_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_3_4	hkrul_arbaal_campaign_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_campaign_4	hkrul_arbaal_campaign_3_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_4	hkrul_arbaal_campaign_3_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_4	hkrul_arbaal_campaign_3_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_4	hkrul_arbaal_campaign_3_4_dae	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_campaign_4	hkrul_arbaal_campaign_3_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_1_1	hkrul_arbaal_self_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_1_2	hkrul_arbaal_self_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_1_3	hkrul_arbaal_self_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_1_4	hkrul_arbaal_self_0	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_2	hkrul_arbaal_self_1_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_2	hkrul_arbaal_self_1_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_2	hkrul_arbaal_self_1_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_2	hkrul_arbaal_self_1_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_3_1	hkrul_arbaal_self_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_3_2	hkrul_arbaal_self_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_3_3	hkrul_arbaal_self_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_3_4	hkrul_arbaal_self_2	0	1	1	0.0000	0.0000	REQUIRED
hkrul_arbaal_self_4	hkrul_arbaal_self_3_1	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_4	hkrul_arbaal_self_3_2	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_4	hkrul_arbaal_self_3_3	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
hkrul_arbaal_self_4	hkrul_arbaal_self_3_4	0	1	1	0.0000	0.0000	SUBSET_REQUIRED
