set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_burlok		
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_innate_01	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_01	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_02_1	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_02_2	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_02_3	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_02_4	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_03	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_04	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_01	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_02	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_03	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_04	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_05	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_06	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_07	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_08	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_09	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_10	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_11	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_12	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_battle_13	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_01	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_02	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_03	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_04	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_05	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_06	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_07	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_08	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_09	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_10	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_campaign_11	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_01	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_02	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_03	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_04	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_05	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_06	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_07	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_08	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_09	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_10	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_self_11	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_08	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_02	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_09	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_10	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_05	false
skill_node_set_hkrul_burlok	hkrul_skill_node_burlok_unique_06	false
