set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_zach		
skill_node_set_hkrul_zach	hkrul_skill_node_zach_misc_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_0	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_1	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_2	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_3	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_4	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_5	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_innate	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_02	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_03	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_05	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_06	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_07	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_08	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_09	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_10	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_11	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_12	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_battle_13	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_02	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_03	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_05	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_06	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_07	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_08	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_09	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_10	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_campaign_11	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_02	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_03	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_05	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_07	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_08	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_09	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_10	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_11	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_12	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_magic1_dummy	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_02	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_03	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_05	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_self_06	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_special_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_special_02	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_special_03	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_special_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_01	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_04	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_05	false
skill_node_set_hkrul_zach	hkrul_skill_node_zach_unique_06	false
skill_node_set_hkrul_zach	wh3_main_agent_action_scaling_wh2_dlc11_skill_node_set_vmp_bloodline_necrarch_lord	false
skill_node_set_hkrul_zach	hkrul_zach_holz	false
