set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_volrik		
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_01	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_02	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_03	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_04	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_05	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_06	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_07	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_08	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_09	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_10	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_11	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_12	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_13	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_battle_14	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_01	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_02	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_03	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_04	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_05	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_06	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_07	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_08	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_09	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_10	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_campaign_11	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_self_b_04	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_self_b_05	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_self_b_06	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_unique_01	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_unique_02	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_unique_03	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_unique_04	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_unique_06	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_innate	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_07	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_06	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_05	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_04	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_03	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_02	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_01	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_08	false
skill_node_set_hkrul_volrik	hkrul_skill_node_volrik_misc_09	false
