set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_spew		
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_01	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_02	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_03	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_04	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_05	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_06	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_07	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_08	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_09	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_10	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_11	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_12	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_13	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_battle_14	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_01	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_02	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_03	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_04	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_05	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_06	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_07	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_08	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_09	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_10	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_campaign_11	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_01	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_02	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_03	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_04	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_05	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_a_06	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_01	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_02	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_03	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_04	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_05	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_self_b_06	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_unique_01	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_unique_02	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_unique_03	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_unique_04	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_unique_06	false
skill_node_set_hkrul_spew	hkrul_skill_node_spew_innate	false
