set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_slaurith		
hkrul_slaurith_skills	hkrul_slaurith_army_0	false
hkrul_slaurith_skills	hkrul_slaurith_army_1_1	false
hkrul_slaurith_skills	hkrul_slaurith_army_1_2	false
hkrul_slaurith_skills	hkrul_slaurith_army_1_3	false
hkrul_slaurith_skills	hkrul_slaurith_army_1_5	false
hkrul_slaurith_skills	hkrul_slaurith_army_1_6	false
hkrul_slaurith_skills	hkrul_slaurith_army_2	false
hkrul_slaurith_skills	hkrul_slaurith_army_3_1	false
hkrul_slaurith_skills	hkrul_slaurith_army_3_2	false
hkrul_slaurith_skills	hkrul_slaurith_army_3_3	false
hkrul_slaurith_skills	hkrul_slaurith_army_3_4	false
hkrul_slaurith_skills	hkrul_slaurith_army_4	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_0	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_1_1	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_1_2	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_1_3	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_1_4	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_2	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_3_1	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_3_2	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_3_3	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_3_4	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_3_4_dae	false
hkrul_slaurith_skills	hkrul_slaurith_campaign_4	false
hkrul_slaurith_skills	hkrul_slaurith_custom_1	false
hkrul_slaurith_skills	hkrul_slaurith_custom_2	false
hkrul_slaurith_skills	hkrul_slaurith_custom_3	false
hkrul_slaurith_skills	hkrul_slaurith_custom_4	false
hkrul_slaurith_skills	hkrul_slaurith_custom_5	false
hkrul_slaurith_skills	hkrul_slaurith_custom_6	false
hkrul_slaurith_skills	hkrul_slaurith_custom_7	false
hkrul_slaurith_skills	hkrul_slaurith_generic_0	false
hkrul_slaurith_skills	hkrul_slaurith_generic_1	false
hkrul_slaurith_skills	hkrul_slaurith_innate	false
hkrul_slaurith_skills	hkrul_slaurith_self_0	false
hkrul_slaurith_skills	hkrul_slaurith_self_1_1	false
hkrul_slaurith_skills	hkrul_slaurith_self_1_2	false
hkrul_slaurith_skills	hkrul_slaurith_self_1_3	false
hkrul_slaurith_skills	hkrul_slaurith_self_1_4	false
hkrul_slaurith_skills	hkrul_slaurith_self_2	false
hkrul_slaurith_skills	hkrul_slaurith_self_3_1	false
hkrul_slaurith_skills	hkrul_slaurith_self_3_2	false
hkrul_slaurith_skills	hkrul_slaurith_self_3_3	false
hkrul_slaurith_skills	hkrul_slaurith_self_3_4	false
hkrul_slaurith_skills	hkrul_slaurith_self_4	false
hkrul_slaurith_skills	hkrul_slaurith_unique_0	false
hkrul_slaurith_skills	hkrul_slaurith_unique_1	false
hkrul_slaurith_skills	hkrul_slaurith_unique_2	false
hkrul_slaurith_skills	hkrul_slaurith_unique_5	false
