set	item	mod_disabled
#character_skill_node_set_items_tables;0;db/character_skill_node_set_items_tables/hkrul_engra		
skill_node_set_hkrul_engra	hkrul_skill_node_hkrul_engra_innate	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_01	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_02	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_03	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_04	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_05	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_06	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_07	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_08	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_09	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_10	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_11	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_12	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_battle_13	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_01	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_02	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_03	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_04	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_05	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_06	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_07	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_08	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_09	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_10	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_campaign_11	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_01	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_02	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_03	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_04	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_05	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_06	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_07	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_08	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_09	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_10	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_self_11	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_1	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_2	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_3	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_4	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_5	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_special_6	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_unique_04	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_unique_06	false
skill_node_set_hkrul_engra	hkrul_skill_node_engra_unique_07	false
